w-2	w-1	w	log2prob	suprisal	entropy	word_lp
worden	te	niet	-7.1071	7.1071	4.79931	137.864
te	niet	krullen	-18.9572	18.9572	3.80053	508949
niet	krullen	met	-7.00146	7.00146	0	128.129
krullen	met	blonde	-17.128	17.128	0	143237
met	blonde	een	-5.57909	5.57909	1.29772	47.805
blonde	een	om	-15.0913	15.0913	12.6731	34909.9
een	om	de	-3.42626	3.42626	4.56534	10.75
om	de	herkend	-16.8464	16.8464	11.8259	117836
de	herkend	pruik	-19.6373	19.6373	4.20352	815476
herkend	pruik	overvaller	-18.3825	18.3825	4.63327	341723
pruik	overvaller	droeg	-15.8909	15.8909	3.73287	60763.6
_	_	Ahoy	-19.4778	19.4778	8.87044	730135
_	Ahoy	de	-4.48102	4.48102	1.92193	22.3316
Ahoy	de	in	-5.85295	5.85295	0	57.798
de	in	groot	-11.4369	11.4369	6.07262	2772.44
in	groot	een	-5.57909	5.57909	3.83186	47.805
groot	een	op	-6.68674	6.68674	3.4183	103.017
een	op	zanger	-14.1162	14.1162	5.33604	17758.4
op	zanger	publiek	-13.3318	13.3318	6.54527	10310.6
zanger	publiek	trad	-16.2654	16.2654	7.34196	78772.6
publiek	trad	voor	-7.24634	7.24634	5.84631	151.833
_	_	boer	-15.5614	15.5614	8.87044	48357.1
_	boer	op	-4.558	4.558	6.67456	23.5556
boer	op	nog	-8.44968	8.44968	3.97378	349.63
op	nog	het	-5.47942	5.47942	3.91617	44.6138
nog	het	door	-8.17904	8.17904	7.40834	289.826
het	door	boerendorp	-22.3963	22.3963	6.20774	5.52E+06
door	boerendorp	klompen	-18.2325	18.2325	3.18083	307991
boerendorp	klompen	die	-7.86419	7.86419	5.06648	233
klompen	die	loopt	-12.9293	12.9293	0	7800.2
die	loopt	ouderwetse	-16.837	16.837	4.26311	117067
_	_	was	-15.4422	15.4422	8.87044	44520.5
_	was	bezoek	-13.3868	13.3868	5.64856	10710.7
was	bezoek	tante	-16.6393	16.6393	0	102079
bezoek	tante	veranderd	-14.3145	14.3145	7.25009	20375.3
tante	veranderd	Dorien's	-26.0967	26.0967	4.61306	7.18E+07
veranderd	Dorien's	veel	-9.64145	9.64145	6.83183	798.667
Dorien's	veel	sinds	-15.6455	15.6455	9.7459	51260
veel	sinds	is	-6.31192	6.31192	1	79.4472
sinds	is	op	-6.68674	6.68674	0	103.017
is	op	er	-13.0673	13.0673	6.48653	8583
op	er	hier	-10.1672	10.1672	3.90689	1149.83
_	_	gebalde	-21.2894	21.2894	8.87044	2.56E+06
_	gebalde	de	-4.48102	4.48102	2.16072	22.3316
gebalde	de	met	-12.7058	12.7058	13.2606	6680.75
de	met	wieg	-17.7001	17.7001	6.48848	212943
met	wieg	baby	-14.5954	14.5954	4.26567	24754
wieg	baby	lag	-10.5013	10.5013	6.57566	1449.5
baby	lag	een	-5.57909	5.57909	1	47.805
lag	een	slapen	-14.2886	14.2886	7.23453	20011.7
een	slapen	knuistjes	-23.7748	23.7748	4.68919	1.44E+07
slapen	knuistjes	in	-5.85295	5.85295	2.32193	57.798
knuistjes	in	lekker	-18.2438	18.2438	7.60237	310397
in	lekker	te	-6.59774	6.59774	2	96.8543
_	_	goed	-16.5143	16.5143	8.87044	93607.1
_	goed	kleine	-11.881	11.881	4.65066	3771.58
goed	kleine	het	-14.2158	14.2158	10.6784	19027
kleine	het	op	-6.68674	6.68674	0	103.017
het	op	bij	-10.4432	10.4432	6.59729	1392.25
op	bij	lette	-20.1425	20.1425	5.12685	1.16E+06
bij	lette	dirigent	-17.2544	17.2544	4.73203	156344
lette	dirigent	de	-6.84235	6.84235	6.29981	114.75
dirigent	de	orkest	-16.5929	16.5929	1.5	98845.5
de	orkest	bewegingen	-15.8125	15.8125	6.33176	57547.6
orkest	bewegingen	het	-9.28425	9.28425	6.03984	623.5
bewegingen	het	van	-5.27407	5.27407	1	38.6949
het	van	spelen	-12.4375	12.4375	5.60691	5547.03
_	_	de	-11.4389	11.4389	8.87044	2776.18
_	de	was	-8.47549	8.47549	9.61911	355.94
de	was	de	-8.36632	8.36632	5.89202	330
was	de	van	-12.4445	12.4445	10.3194	5574
de	van	verkiezingen	-13.1656	13.1656	6.67422	9188.46
van	verkiezingen	na	-9.95184	9.95184	4.28173	990.379
verkiezingen	na	PvdA	-12.4809	12.4809	1	5716.26
na	PvdA	Nederland	-10.4279	10.4279	6.3299	1377.55
PvdA	Nederland	partij	-14.0811	14.0811	7.53883	17331.7
Nederland	partij	grootste	-12.4625	12.4625	0	5643.87
partij	grootste	de	-12.6342	12.6342	9.06224	6357.5
_	_	rotzooi	-17.4208	17.4208	8.87044	175457
_	rotzooi	plein	-15.5919	15.5919	5.63073	49388.8
rotzooi	plein	duiven	-16.5193	16.5193	6.06492	93929.1
plein	duiven	centrale	-14.4221	14.4221	6.49932	21952.2
duiven	centrale	waarschijnlijk	-12.8245	12.8245	7.77245	7253.8
centrale	waarschijnlijk	op	-6.06055	6.06055	7.42842	66.7432
waarschijnlijk	op	het	-5.20945	5.20945	4.46644	37
op	het	maken	-10.1502	10.1502	9.92278	1136.34
het	maken	grootste	-12.4625	12.4625	1.02004	5643.87
maken	grootste	de	-12.6342	12.6342	9.06224	6357.5
_	_	en	-10.8026	10.8026	8.87044	1786.05
_	en	Spanje	-14.5835	14.5835	7.50704	24550.8
en	Spanje	de	-8.38802	8.38802	3.80221	335
Spanje	de	is	-6.31192	6.31192	4.34965	79.4472
de	is	stranden	-16.4261	16.4261	3.45943	88051.4
is	stranden	in	-5.58142	5.58142	4.88372	47.8824
stranden	in	erg	-11.3067	11.3067	3.52806	2533.16
in	erg	vanwege	-12.6644	12.6644	3.73452	6491.94
erg	vanwege	klimaat	-12.4323	12.4323	4.85045	5527
vanwege	klimaat	prachtige	-13.6159	13.6159	1	12554.6
klimaat	prachtige	het	-5.47942	5.47942	10.0667	44.6138
prachtige	het	trek	-15.6569	15.6569	11.8089	51664.4
het	trek	gunstige	-16.6768	16.6768	5.62813	104762
_	_	verrassingen	-17.1223	17.1223	8.87044	142668
_	verrassingen	alleen	-10.1187	10.1187	4.21605	1111.83
verrassingen	alleen	kinderen	-11.4544	11.4544	7.50868	2806.26
alleen	kinderen	voor	-7.05463	7.05463	4.17574	132.94
kinderen	voor	grote	-10.4222	10.4222	4.16276	1372.12
voor	grote	nog	-8.44968	8.44968	6.43731	349.63
grote	nog	verjaardag	-15.0743	15.0743	0	34500.9
nog	verjaardag	juichen	-17.3997	17.3997	5.42582	172920
verjaardag	juichen	hun	-9.33696	9.33696	4.79377	646.701
juichen	hun	tegenwoordig	-16.7598	16.7598	11.3119	110966
hun	tegenwoordig	op	-6.68674	6.68674	0	103.017
_	_	werden	-20.2148	20.2148	8.87044	1.22E+06
_	werden	haar	-9.50781	9.50781	1.58496	728.007
werden	haar	struikelde	-19.7392	19.7392	4.08746	875145
haar	struikelde	gemaakt	-11.1977	11.1977	3.09345	2348.84
struikelde	gemaakt	danspasjes	-21.9268	21.9268	4.85016	3.99E+06
gemaakt	danspasjes	ondanks	-13.5818	13.5818	3.57243	12260.7
danspasjes	ondanks	Roos	-16.7929	16.7929	4.68826	113547
ondanks	Roos	voeten	-14.3084	14.3084	5.32345	20288.9
Roos	voeten	over	-8.98096	8.98096	6.39118	505.286
voeten	over	kleine	-11.881	11.881	2.52164	3771.58
over	kleine	er	-7.75998	7.75998	4.8125	216.764
kleine	er	dat	-6.51534	6.51534	0.49715	91.4769
_	_	Hans	-12.4688	12.4688	8.87044	5668.75
_	Hans	de	-6.00899	6.00899	6.46054	64.4
Hans	de	behoorlijk	-13.8943	13.8943	4.22144	15226.4
de	behoorlijk	voor	-7.05463	7.05463	3.32193	132.94
behoorlijk	voor	bouw	-14.2753	14.2753	2.97809	19829.2
voor	bouw	een	-5.57909	5.57909	2.59958	47.805
bouw	een	van	-5.27407	5.27407	4.69613	38.6949
een	van	bleek	-12.9392	12.9392	2.23558	7853.99
van	bleek	schuurtje	-19.0967	19.0967	6.01241	560640
bleek	schuurtje	karwei	-18.3756	18.3756	5.14262	340104
schuurtje	karwei	het	-5.47942	5.47942	5.41242	44.6138
karwei	het	nog	-8.09055	8.09055	11.8089	272.582
_	_	benieuwd	-19.4778	19.4778	8.87044	730135
_	benieuwd	minister	-12.3716	12.3716	2.32193	5299.21
benieuwd	minister	de	-7.18589	7.18589	6.44369	145.602
minister	de	in	-5.85295	5.85295	6.0889	57.798
de	in	was	-8.47549	8.47549	6.07262	355.94
in	was	Friesland	-15.5537	15.5537	3.76948	48097.8
was	Friesland	kiezers	-15.5043	15.5043	1.58496	46477.9
Friesland	kiezers	percentage	-15.5412	15.5412	6.445	47682.3
kiezers	percentage	het	-9.55555	9.55555	7.09664	752.5
percentage	het	naar	-8.27957	8.27957	1	310.742
het	naar	van	-5.27407	5.27407	5.6943	38.6949
naar	van	totale	-14.3051	14.3051	3.74052	20243.1
van	totale	de	-4.48102	4.48102	5.72764	22.3316
_	_	beugel	-18.245	18.245	8.87044	310657
_	beugel	haar	-9.50781	9.50781	4.64083	728.007
beugel	haar	meisje	-13.2712	13.2712	10.9305	9885.92
haar	meisje	van	-3.69113	3.69113	6.42383	12.9164
meisje	van	tot	-8.87213	8.87213	5.001	468.572
van	tot	moest	-11.8328	11.8328	4.87122	3647.73
tot	moest	tandarts	-17.1838	17.1838	7.79598	148884
moest	tandarts	een	-7.32793	7.32793	6.18194	160.667
tandarts	een	het	-5.47942	5.47942	1.58496	44.6138
een	het	achttiende	-16.2528	16.2528	5.9931	78086.9
het	achttiende	haar	-9.50781	9.50781	1.5	728.007
achttiende	haar	nieuwe	-6.94323	6.94323	10.9305	123.061
_	_	juni	-19.4778	19.4778	8.87044	730135
_	juni	bruiloft	-16.3121	16.3121	2.58496	81362.7
juni	bruiloft	koppel	-17.2575	17.2575	4.91481	156685
bruiloft	koppel	verloofde	-7.8392	7.8392	6.60106	229
koppel	verloofde	in	-5.85295	5.85295	0	57.798
verloofde	in	voor	-7.05463	7.05463	1.5	132.94
in	voor	bekijkt	-16.6642	16.6642	5.32968	103852
voor	bekijkt	locatie	-14.4806	14.4806	5.14128	22861.4
bekijkt	locatie	de	-7.22377	7.22377	6.77902	149.476
locatie	de	hun	-9.33696	9.33696	4.29708	646.701
de	hun	het	-5.47942	5.47942	4.00935	44.6138
_	_	veel	-15.9171	15.9171	8.87044	61875.9
_	veel	vanwege	-12.6644	12.6644	4.50747	6491.94
veel	vanwege	stad	-11.8964	11.8964	0	3812.25
vanwege	stad	een	-6.749	6.749	7.56667	107.56
stad	een	over	-8.37455	8.37455	7.24118	331.888
een	over	in	-5.85295	5.85295	4.01305	57.798
over	in	er	-7.75998	7.75998	5.1841	216.764
in	er	de	-3.45943	3.45943	2.84535	11
er	de	waren	-10.4486	10.4486	7.89702	1397.42
de	waren	chirurgie	-18.7569	18.7569	4.01506	442974
waren	chirurgie	bespreking	-16.2248	16.2248	4.98916	76586.8
chirurgie	bespreking	artsen	-15.3527	15.3527	4.29903	41843.7
bespreking	artsen	belangrijke	-12.8264	12.8264	6.09965	7263.35
_	_	met	-13.7718	13.7718	8.87044	13987.3
_	met	heel	-8.04985	8.04985	5.80743	265
met	heel	drinkt	-17.1367	17.1367	3.96657	144100
heel	drinkt	werk	-11.2178	11.2178	5.45942	2381.66
drinkt	werk	Peter	-13.5226	13.5226	6.87641	11768.1
werk	Peter	op	-8.76677	8.76677	7.9469	435.571
Peter	op	koffie	-14.2457	14.2457	3.09307	19426.6
op	koffie	suiker	-16.2861	16.2861	2.52206	79913
koffie	suiker	zijn	-8.22561	8.22561	5.19997	299.333
suiker	zijn	wat	-8.77997	8.77997	1.58496	439.577
_	_	plaats	-18.3403	18.3403	8.87044	331880
_	plaats	op	-3.45943	3.45943	3.02717	11
plaats	op	stad	-11.8964	11.8964	5.04985	3812.25
op	stad	de	-4.48102	4.48102	1.37095	22.3316
stad	de	vond	-12.4688	12.4688	5.63096	5668.84
de	vond	buiten	-12.0429	12.0429	5.25931	4219.67
vond	buiten	botsing	-16.1586	16.1586	0.918296	73151.8
buiten	botsing	kruising	-17.0172	17.0172	4.37835	132647
botsing	kruising	de	-4.48102	4.48102	5.43504	22.3316
kruising	de	een	-10.9818	10.9818	13.2606	2022.3
de	een	net	-9.6339	9.6339	5.08689	794.5
een	net	riskante	-19.5421	19.5421	5.90515	763424
_	_	de	-11.4389	11.4389	8.87044	2776.18
_	de	bracht	-14.1248	14.1248	9.61911	17864.5
de	bracht	door	-8.64997	8.64997	6.35857	401.7
bracht	door	van	-5.27407	5.27407	2.52193	38.6949
door	van	auto	-12.2967	12.2967	5.29291	5031.33
van	auto	een	-5.57909	5.57909	3.82307	47.805
auto	een	de	-4.48102	4.48102	5.85926	22.3316
een	de	wisselen	-15.5879	15.5879	6.05806	49253.2
de	wisselen	dwaalspoor	-20.2894	20.2894	4.8752	1.28E+06
wisselen	dwaalspoor	politie	-11.424	11.424	4.19267	2747.6
dwaalspoor	politie	terrorist	-17.9521	17.9521	6.64703	253576
politie	terrorist	te	-6.14466	6.14466	5.82435	70.75
terrorist	te	op	-6.68674	6.68674	2	103.017
te	op	vervelend	-15.6841	15.6841	0.773228	52649.9
_	_	de	-11.4389	11.4389	8.87044	2776.18
_	de	stond	-12.2605	12.2605	9.61911	4906.46
de	stond	van	-5.27407	5.27407	0	38.6949
stond	van	op	-6.68674	6.68674	4.16168	103.017
van	op	uren	-14.2114	14.2114	5.45207	18969.6
op	uren	een	-5.57909	5.57909	2.75	47.805
uren	een	de	-4.48102	4.48102	3.16993	22.3316
een	de	schildwacht	-20.4243	20.4243	6.05806	1.41E+06
de	schildwacht	bij	-2	2	2	4
schildwacht	bij	uitkijk	-19.7392	19.7392	0	875145
bij	uitkijk	kasteel	-15.7337	15.7337	4.70452	54488.9
uitkijk	kasteel	poort	-15.9687	15.9687	6.62806	64130.4
kasteel	poort	vervallen	-15.6404	15.6404	6.04993	51076.1
poort	vervallen	de	-6.36889	6.36889	4.74537	82.6471
_	_	om	-14.811	14.811	8.87044	28745.5
_	om	we	-8.7397	8.7397	5.42353	427.477
om	we	grote	-10.4222	10.4222	2.32193	1372.12
we	grote	zingen	-14.8376	14.8376	5.04439	29278.6
grote	zingen	kring	-15.6009	15.6009	5.09594	49696.6
zingen	kring	samen	-11.6758	11.6758	6.2139	3271.57
kring	samen	een	-4.86821	4.86821	4.66198	29.2064
samen	een	maakten	-14.5668	14.5668	7.2205	24268.5
een	maakten	te	-6.59774	6.59774	0	96.8543
_	_	een	-12.198	12.198	8.87044	4698.43
_	een	weer	-9.49578	9.49578	8.3925	721.965
een	weer	spelen	-12.4375	12.4375	4.81432	5547.03
weer	spelen	stormachtige	-18.897	18.897	2.77028	488176
spelen	stormachtige	vanwege	-12.6644	12.6644	4.14091	6491.94
stormachtige	vanwege	sporthal	-17.8824	17.8824	4.85045	241622
vanwege	sporthal	teams	-15.8921	15.8921	4.90649	60815.1
sporthal	teams	meerdere	-13.3135	13.3135	6.69425	10180.4
teams	meerdere	het	-5.47942	5.47942	8.79184	44.6138
meerdere	het	in	-7.26525	7.26525	11.8089	153.836
_	_	wedstrijd	-13.488	13.488	8.87044	11489.3
_	wedstrijd	aan	-7.85383	7.85383	7.16698	231.333
wedstrijd	aan	houden	-11.3968	11.3968	2.76324	2696.29
aan	houden	agenten	-14.6836	14.6836	3.09375	26315.3
houden	agenten	vechtende	-20.8488	20.8488	6.07928	1.89E+06
agenten	vechtende	een	-5.57909	5.57909	4.9649	47.805
vechtende	een	de	-12.6974	12.6974	12.6731	6642.15
een	de	aantal	-10.8651	10.8651	6.05806	1865.2
de	aantal	de	-4.48102	4.48102	3.45943	22.3316
aantal	de	spannende	-15.8643	15.8643	3.96982	59652.4
de	spannende	pubers	-18.3418	18.3418	5.33977	332231
spannende	pubers	halverwege	-15.9508	15.9508	5.67655	63337.9
_	_	aan	-13.811	13.811	8.87044	14372.7
_	aan	maken	-9.99513	9.99513	2.17645	1020.55
aan	maken	lucratieve	-19.1779	19.1779	3.17093	593073
maken	lucratieve	veel	-9.45114	9.45114	5.88133	699.966
lucratieve	veel	het	-12.0017	12.0017	9.7459	4100.8
veel	het	van	-5.27407	5.27407	4.56386	38.6949
het	van	besteden	-15.1338	15.1338	5.60691	35952.8
van	besteden	bedrijven	-9.9629	9.9629	4.28506	998
besteden	bedrijven	geld	-11.6027	11.6027	0	3109.94
bedrijven	geld	reclame	-15.4208	15.4208	2.32193	43864.2
_	_	een	-12.198	12.198	8.87044	4698.43
_	een	af	-10.634	10.634	8.3925	1589.06
een	af	van	-5.27407	5.27407	2.87209	38.6949
af	van	auto	-12.2967	12.2967	4.00633	5031.33
van	auto	nieuwe	-10.1728	10.1728	3.82307	1154.27
auto	nieuwe	sluiten	-13.9196	13.9196	11.5319	15496
nieuwe	sluiten	mijn	-9.56826	9.56826	4.96878	759.16
sluiten	mijn	voor	-13.7211	13.7211	10.5833	13504
mijn	voor	lening	-16.0967	16.0967	2.80735	70079.9
voor	lening	buren	-15.0186	15.0186	0	33192.4
lening	buren	aankoop	-16.1353	16.1353	6.44713	71977.8
buren	aankoop	een	-7.15409	7.15409	4.35015	142.429
aankoop	een	de	-4.48102	4.48102	2.80735	22.3316
_	_	de	-11.4389	11.4389	8.87044	2776.18
_	de	vlees	-14.4829	14.4829	9.61911	22897.9
de	vlees	het	-5.47942	5.47942	1	44.6138
vlees	het	vanwege	-12.6644	12.6644	2.80735	6491.94
het	vanwege	het	-3	3	3.00677	8
vanwege	het	stakingen	-18.3963	18.3963	8.12558	345009
het	stakingen	massale	-16.5556	16.5556	4.95206	96324.7
stakingen	massale	de	-4.48102	4.48102	7.24321	22.3316
massale	de	slachthuis	-20.3963	20.3963	13.2606	1.38E+06
de	slachthuis	stijgen	-15.2341	15.2341	4.48853	38540.2
slachthuis	stijgen	prijzen	-14.2084	14.2084	4.18997	18929.5
stijgen	prijzen	huidige	-12.496	12.496	6.21586	5776.53
prijzen	huidige	van	-12.0158	12.0158	10.2766	4141
huidige	van	in	-5.85295	5.85295	1.58496	57.798
_	_	flessen	-16.6109	16.6109	8.87044	100086
_	flessen	rijke	-15.0848	15.0848	6.10526	34751.5
flessen	rijke	van	-11.0119	11.0119	8.12487	2065
rijke	van	wijn	-14.6084	14.6084	0	24978
van	wijn	cadeau	-16.412	16.412	3.86246	87195.5
wijn	cadeau	de	-4.48102	4.48102	0	22.3316
cadeau	de	bij	-8.15888	8.15888	0	285.804
de	bij	fles	-15.7249	15.7249	5.20304	54159.9
bij	fles	een	-8.78681	8.78681	6.9289	441.667
fles	een	krijgen	-11.0533	11.0533	1.58496	2125.02
een	krijgen	toeristen	-15.1771	15.1771	1.5	37047.9
krijgen	toeristen	twaalf	-14.6322	14.6322	0	25393.4
toeristen	twaalf	de	-8.87958	8.87958	6.55235	471
twaalf	de	aankoop	-16.1353	16.1353	2.58496	71977.8
_	_	eeuwenoude	-17.7436	17.7436	8.87044	219455
_	eeuwenoude	in	-5.85295	5.85295	7.56061	57.798
eeuwenoude	in	eik	-19.2438	19.2438	7.60237	620793
in	eik	de	-4.48102	4.48102	1	22.3316
eik	de	onder	-13.2234	13.2234	13.2606	9563.81
de	onder	witte	-14.0723	14.0723	5.70016	17225.6
onder	witte	de	-11.0244	11.0244	9.4962	2083
witte	de	bloeien	-17.8631	17.8631	1	238412
de	bloeien	tuin	-14.1491	14.1491	4.57258	18167.6
bloeien	tuin	volop	-10.9473	10.9473	6.37752	1974.5
tuin	volop	tulpen	-19.1898	19.1898	1	598016
volop	tulpen	de	-4.48102	4.48102	4.08764	22.3316
_	_	sporthal	-17.8824	17.8824	8.87044	241622
_	sporthal	bij	-8.21432	8.21432	4.90649	297
sporthal	bij	van	-5.27407	5.27407	0	38.6949
bij	van	talrijke	-16.5345	16.5345	5.48516	94923.1
van	talrijke	opening	-14.9642	14.9642	5.28673	31965.2
talrijke	opening	een	-7.43206	7.43206	4.61785	172.692
opening	een	de	-4.48102	4.48102	3.70044	22.3316
een	de	de	-5.82018	5.82018	6.05806	56.5
de	de	kregen	-13.7367	13.7367	8.20795	13650.7
de	kregen	consumptie	-16.5383	16.5383	6.24474	95174.9
kregen	consumptie	bezoekers	-14.0259	14.0259	5.02313	16681
consumptie	bezoekers	nieuwe	-10.1728	10.1728	6.09967	1154.27
bezoekers	nieuwe	de	-4.48102	4.48102	11.5319	22.3316
_	_	heftige	-16.7001	16.7001	8.87044	106472
_	heftige	lastige	-16.1958	16.1958	7.66916	75064.7
heftige	lastige	stellen	-12.0968	12.0968	7.22539	4380.26
lastige	stellen	discussie	-12.9815	12.9815	5.45727	8087.67
stellen	discussie	de	-8.41477	8.41477	6.56103	341.269
discussie	de	tijdens	-11.1627	11.1627	4.54659	2292.49
de	tijdens	vragen	-11.5916	11.5916	1.30331	3086.27
tijdens	vragen	gedreven	-16.2765	16.2765	6.4806	79382.6
vragen	gedreven	advocaten	-15.8535	15.8535	5.66377	59209.5
gedreven	advocaten	de	-3.62727	3.62727	4.90578	12.3571
_	_	het	-11.4182	11.4182	8.87044	2736.64
_	het	onlangs	-14.3064	14.3064	6.97561	20260.3
het	onlangs	vanwege	-12.6644	12.6644	5.14671	6491.94
onlangs	vanwege	vrienden	-13.4334	13.4334	4.85045	11062.4
vanwege	vrienden	diploma	-16.0293	16.0293	6.11835	66879.7
vrienden	diploma	mijn	-9.56826	9.56826	5.82625	759.16
diploma	mijn	trakteren	-19.3023	19.3023	10.5833	646503
mijn	trakteren	behaalde	-16.9069	16.9069	2.84536	122880
trakteren	behaalde	gebak	-17.9268	17.9268	6.03861	249173
behaalde	gebak	op	-5.58496	5.58496	3.77311	48
_	_	de	-11.4389	11.4389	8.87044	2776.18
_	de	zetten	-12.2688	12.2688	9.61911	4934.8
de	zetten	staking	-17.1989	17.1989	3.4183	150444
zetten	staking	bespreking	-16.2248	16.2248	1	76586.8
staking	bespreking	leden	-12.5861	12.5861	4.29903	6148.73
bespreking	leden	beslisten	-21.3418	21.3418	5.28631	2.66E+06
leden	beslisten	te	-6.59774	6.59774	3.88046	96.8543
beslisten	te	voort	-14.3624	14.3624	8.77332	21063.1
te	voort	de	-9.41236	9.41236	4.06615	681.4
voort	de	tijdens	-11.1627	11.1627	2.32193	2292.49
de	tijdens	rumoerige	-20.5421	20.5421	1.30331	1.53E+06
tijdens	rumoerige	de	-4.48102	4.48102	5.1981	22.3316
_	_	rotzooi	-17.4208	17.4208	8.87044	175457
_	rotzooi	strenge	-15.6621	15.6621	5.63073	51851.1
rotzooi	strenge	de	-4.48102	4.48102	6.76029	22.3316
strenge	de	terrein	-20.6157	20.6157	13.2606	1.61E+06
de	terrein	het	-5.47942	5.47942	1	44.6138
terrein	het	beheerder	-17.0469	17.0469	2.80735	135400
het	beheerder	tot	-9.04985	9.04985	4.51262	530
beheerder	tot	van	-5.27407	5.27407	0	38.6949
tot	van	op	-6.68674	6.68674	3.12193	103.017
van	op	gooien	-15.1273	15.1273	5.45207	35791.5
op	gooien	ergernis	-17.0855	17.0855	1.92193	139073
gooien	ergernis	tieners	-17.0688	17.0688	5.15129	137475
ergernis	tieners	de	-4.48102	4.48102	4.95084	22.3316
_	_	op	-13.3903	13.3903	8.87044	10737.3
_	op	de	-2.49972	2.49972	4.62877	5.65574
op	de	voert	-14.8571	14.8571	11.4403	29678.2
de	voert	behoefte	-13.894	13.894	6.42051	15223.1
voert	behoefte	fabrikant	-16.5969	16.5969	4.10676	99118.6
behoefte	fabrikant	de	-5.90288	5.90288	5.88541	59.8333
fabrikant	de	aan	-7.55838	7.55838	3.58496	188.495
de	aan	productie	-9.49985	9.49985	4.68396	724
aan	productie	ijslollies	-26.0967	26.0967	2.80735	7.18E+07
productie	ijslollies	enorme	-13.561	13.561	8.522	12085.2
ijslollies	enorme	de	-4.48102	4.48102	10.1566	22.3316
enorme	de	vanwege	-18.6157	18.6157	13.2606	401680
_	_	het	-11.4182	11.4182	8.87044	2736.64
_	het	in	-8.38478	8.38478	6.97561	334.25
het	in	duikers	-18.5421	18.5421	6.6569	381712
in	duikers	duikplank	-20.4529	20.4529	0	1.44E+06
duikers	duikplank	hoge	-12.7909	12.7909	1.71956	7086.89
duikplank	hoge	springen	-15.3654	15.3654	9.11257	42212.9
hoge	springen	de	-5.68692	5.68692	5.01049	51.5152
springen	de	alleen	-10.1187	10.1187	4.77909	1111.83
de	alleen	zwembad	-15.5383	15.5383	3.70044	47587.4
alleen	zwembad	vanaf	-12.0205	12.0205	5.93976	4154.57
zwembad	vanaf	ervaren	-13.751	13.751	6.93639	13787.1
_	_	van	-13.3079	13.3079	8.87044	10140.8
_	van	kopen	-13.4806	13.4806	5.9199	11430.7
van	kopen	ketting	-17.1928	17.1928	2.76031	149816
kopen	ketting	tieners	-17.0688	17.0688	6.07712	137475
ketting	tieners	gruwelijk	-17.4857	17.4857	4.95084	183534
tieners	gruwelijk	verwende	-19.0093	19.0093	5.41925	527661
gruwelijk	verwende	goud	-15.1389	15.1389	6.48218	36079.4
verwende	goud	een	-8.37287	8.37287	5.91865	331.5
goud	een	de		0		
_	_	de	-11.4389	11.4389	8.87044	2776.18
_	de	zowel	-12.4815	12.4815	9.61911	5718.99
de	zowel	als	-7.85937	7.85937	2.40401	232.223
zowel	als	doodzieke	-20.6704	20.6704	6.50883	1.67E+06
als	doodzieke	voor	-7.05463	7.05463	3.68778	132.94
doodzieke	voor	leerlingen	-11.6327	11.6327	7.96762	3175.28
voor	leerlingen	docenten	-15.5431	15.5431	4.13639	47745.8
leerlingen	docenten	de	-6.64674	6.64674	6.22135	100.2
docenten	de	bezorgde	-17.6831	17.6831	2.73957	210445
de	bezorgde	bidden	-15.3435	15.3435	3.32193	41577
bezorgde	bidden	rector	-18.2638	18.2638	4.8092	314745
bidden	rector	de	-5.82655	5.82655	4.99306	56.75
_	_	steelt	-18.7392	18.7392	8.87044	437572
_	steelt	groenteboer	-19.7569	19.7569	4.85306	885949
steelt	groenteboer	de	-4.48102	4.48102	4.40458	22.3316
groenteboer	de	fruit	-20.0307	20.0307	13.2606	1.07E+06
de	fruit	bedelaar	-19.5889	19.5889	1.58496	788592
fruit	bedelaar	van	-6.50779	6.50779	4.24004	91
bedelaar	van	lompen	-22.0093	22.0093	0	4.22E+06
van	lompen	in	-5.85295	5.85295	3.21953	57.798
lompen	in	gehulde	-20.4529	20.4529	7.60237	1.44E+06
in	gehulde	de	-4.48102	4.48102	4.55327	22.3316
_	_	met	-13.7718	13.7718	8.87044	13987.3
_	met	dansen	-15.6569	15.6569	5.80743	51664.4
met	dansen	tijdens	-11.1627	11.1627	3.24022	2292.49
dansen	tijdens	de	-1.30956	1.30956	3.74403	2.47866
tijdens	de	de	-12.6245	12.6245	9.48562	6314.5
de	de	elkaar	-10.8543	10.8543	8.20795	1851.3
de	elkaar	meisjes	-14.1627	14.1627	3.57782	18339.3
elkaar	meisjes	braderie	-19.2019	19.2019	6.54318	603041
meisjes	braderie	gezellige	-15.5278	15.5278	3.12688	47242.8
braderie	gezellige	uitgelaten	-17.6455	17.6455	7.30236	205034
gezellige	uitgelaten	vrolijke	-16.5193	16.5193	3.59041	93929.1
_	_	de	-11.4389	11.4389	8.87044	2776.18
_	de	in	-9.36851	9.36851	9.61911	661
de	in	vermoeide	-19.1542	19.1542	6.07262	583430
in	vermoeide	vrolijke	-16.5193	16.5193	0	93929.1
